Datum,Brot,Brötchen,Croissant,Konditorei,Kuchen,Saisonbrot,<NA>
2018-07-29,129.801991483483,721.822447100687,433.820696892786,128.952852247529,335.823557263961,NA,NA
2018-07-30,148.541339807983,616.358562124364,348.770346267057,71.8229772291025,324.965347777888,NA,NA
2018-07-31,123.075681762413,586.081665905607,285.872615508632,57.1027946933499,261.341312948599,NA,NA
2018-08-01,155.667074902176,598.690398763956,331.565492568945,111.432836575261,282.335530271774,NA,NA
2018-08-02,184.602015250426,606.912458068783,345.590802581548,62.3128346369388,296.637291883386,NA,NA
2018-08-03,186.074698075048,568.045888399595,332.295645845347,65.7266675420347,281.728655527194,NA,NA
2018-08-04,194.712701006953,735.658319257255,453.16888081342,56.7219579609213,368.861766308427,NA,NA
2018-08-05,97.2065935638755,605.467549328333,338.194920406311,126.397858680571,282.019925849798,NA,NA
2018-08-06,166.783435864976,540.770029700307,273.133931381615,103.772674899192,322.857577355047,NA,NA
2018-08-07,143.221137471447,574.81910698327,308.55390865016,78.4984786016437,246.664176130582,NA,NA
2018-08-08,122.981555707127,513.033402794165,279.881155160378,71.9640223122997,243.510232591844,NA,NA
2018-08-09,161.955145073299,535.797625138022,304.322870537053,65.1585012808542,314.789565720808,NA,NA
2018-08-10,175.889430786451,576.611305963577,328.96474215551,84.1101879427358,377.69578756547,NA,NA
2018-08-11,168.158392923536,545.331192585877,317.323068756656,117.30502293522,344.643560545804,NA,NA
2018-08-12,74.0189199976427,598.051553415418,358.564933559715,133.380872670446,350.612944380961,NA,NA
2018-08-13,193.715640168979,535.128377022525,273.104598695608,65.3087948791353,289.292017280164,NA,NA
2018-08-14,190.85246872832101,510.427782635244,281.069807840696,75.0664732913322,293.783739547271,NA,NA
2018-08-15,150.014600973985,487.830844873122,335.887345309898,58.123294454529,283.677371335255,NA,NA
2018-08-16,165.281856975798,602.644576454816,317.450986817885,71.9840316395104,344.311685300663,NA,NA
2018-08-17,183.61826622021,643.62671066066,333.029685306957,86.3632994682711,354.535727402226,NA,NA
2018-08-18,286.4285836037,755.673310771433,401.074686868783,112.804666561592,394.431938430451,NA,NA
2018-08-19,114.56491534131,555.275628519687,371.77798881953,87.3419566099399,375.888552573842,NA,NA
2018-08-20,143.811983234546,436.053942161661,225.226069132738,77.9704568064167,268.928859434355,NA,NA
2018-08-21,167.876466720315,398.749359407773,207.786238689026,67.9816921909004,332.175460393024,NA,NA
2018-08-22,158.707824679993,452.188181009674,242.962853117526,105.007310216516,354.537655566648,NA,NA
2018-08-23,196.983337005769,477.135805754845,222.938077958737,100.507737136707,283.253073240924,NA,NA
2018-08-24,134.813042303878,460.831613537394,204.341247397776,66.3494356832689,328.556396902159,NA,NA
2018-08-25,210.894910964755,576.176690754335,326.666274682972,86.5570592371088,428.64026528542,NA,NA
2018-08-26,116.037717397677,527.488145950355,335.613971191386,88.2938151483967,425.185962947137,NA,NA
2018-08-27,145.158367443176,367.350593615759,165.757656933611,80.3758488148782,307.875416787328,NA,NA
2018-08-28,157.917157032248,384.448671899005,174.034933550176,62.0061496182441,294.1284424399,NA,NA
2018-08-29,159.892897160801,346.103804438865,187.37861198635,63.5705809412108,322.838403883855,NA,NA
2018-08-30,159.274240342795,370.614802484057,184.331100698945,91.4073114562128,341.947787994962,NA,NA
2018-08-31,162.511769237234,418.981569896032,176.842110481952,95.5303103517485,345.699395058209,NA,NA
2018-09-01,126.205013596051,458.41794867751,257.053523645584,63.9465844843018,302.014769219766,NA,NA
2018-09-02,86.9732218228749,409.804484567075,277.608011200925,114.846454053582,358.101812673099,NA,NA
2018-09-03,171.235294088361,340.080397411372,179.907910287502,59.4364544866463,383.918621854381,NA,NA
2018-09-04,156.661618144109,390.264187972908,175.815678904108,86.9836453407504,288.086867047829,NA,NA
2018-09-05,123.290387701397,359.457872524901,170.764449131236,82.4050227785492,263.40400154454,NA,NA
2018-09-06,169.394619156374,442.562221911192,170.986083443081,78.3589486298052,349.455995606569,NA,NA
2018-09-07,134.470142491038,376.802719519164,139.812181501395,81.5560985937271,326.848504364764,NA,NA
2018-09-08,128.666129881691,548.8184743368,236.068702631606,101.277189930498,333.721216852914,NA,NA
2018-09-09,58.0327097435218,478.481159746698,259.889974706907,89.5574795926243,328.553688003439,NA,NA
2018-09-10,133.644968355272,361.896515471187,151.920571469295,89.5512784057697,291.947001127517,NA,NA
2018-09-11,126.784034299194,368.516661266797,143.156546776133,106.58854663182,260.045429193164,NA,NA
2018-09-12,134.898864832082,335.145139928875,171.254122899486,86.8199942091338,346.367199592124,NA,NA
2018-09-13,168.001619977426,375.998550509256,104.532371005339,87.198076045525,301.847271509139,NA,NA
2018-09-14,151.756811701033,395.184118617222,164.642804214476,88.4306431688194,339.677370993786,NA,NA
2018-09-15,159.55613175549,488.6490751556,261.117540204945,72.7621982021932,331.717101780259,NA,NA
2018-09-16,87.6376515136746,460.573416247073,253.042452408475,139.517922425999,330.762626145486,NA,NA
2018-09-17,169.672756886252,386.543023879492,164.027867386733,104.104493835882,324.043035657016,NA,NA
2018-09-18,164.215439001854,347.829399157852,163.852308406698,110.64583178668,268.925721639807,NA,NA
2018-09-19,125.025418823638,338.744968235759,118.381887474628,79.638386567202,243.896398448257,NA,NA
2018-09-20,179.593733748653,395.53206358128,140.358723089295,73.8244940270013,367.942397171631,NA,NA
2018-09-21,130.208769715348,361.200530793282,129.064367836908,114.250644968479,275.736400020779,NA,NA
2018-09-22,184.439519635154,475.046078964325,217.043838795,89.4207976418777,366.827752858708,NA,NA
2018-09-23,74.6249551733952,447.349591624911,158.98100153465,90.6626935511133,250.377966509288,NA,NA
2018-09-24,137.102756860325,300.564014028079,129.542414540437,76.5450545463497,265.159116287185,NA,NA
2018-09-25,100.411548693478,363.059297232165,126.301023644901,79.1704218969246,342.492471436173,NA,NA
2018-09-26,112.597491044382,334.757517012671,119.145216080949,92.4142095177457,278.179652299443,NA,NA
2018-09-27,162.922072204756,332.156834193366,137.61912734867,89.6356801972189,308.571847481062,NA,NA
2018-09-28,125.039774268398,349.021309420813,150.180797219769,101.809748979941,304.731038037808,NA,NA
2018-09-29,184.464972103049,498.541882408326,206.465748022586,89.9347791417871,306.112347844764,NA,NA
2018-09-30,44.4865621376794,466.751174898265,218.027347914535,129.889542176847,284.729853079882,NA,NA
2018-10-01,192.355363154484,397.449876129971,168.339799030569,110.285889661882,320.598457935244,NA,NA
2018-10-02,150.080428493371,474.630500631106,207.323150586138,76.8116651227275,301.354803086894,NA,NA
2018-10-03,55.3427961821981,429.859981659859,250.087034470125,111.739789586187,326.543889619925,NA,NA
2018-10-04,150.529213043163,449.683073792551,173.374879507507,84.8831629449841,253.439267156696,NA,NA
2018-10-05,107.907458485512,430.574340229416,161.220139443145,85.0056662623456,267.84661211075,NA,NA
2018-10-06,151.0462109399,480.454222358746,201.281753776498,95.4480161948943,322.415343398277,NA,NA
2018-10-07,79.182225364712,488.137557057811,236.181407121809,96.2545368296881,223.752867573217,NA,NA
2018-10-08,193.801418644681,417.601451103062,182.898626106548,96.034276587846,262.240946653367,NA,NA
2018-10-09,133.323303967422,426.741571655812,179.179219219709,104.687056973698,262.722361086237,NA,NA
2018-10-10,114.345955802533,407.222881213779,178.370487595818,69.5392785721279,258.424144350226,NA,NA
2018-10-11,128.827790986595,444.264596932727,180.25883662657,98.3404962190751,302.924726445163,NA,NA
2018-10-12,141.635966878445,413.485040308849,212.716350671305,86.9215980917017,318.266649563141,NA,NA
2018-10-13,164.614938529398,448.818237258918,234.969833604285,125.207322209207,309.349255547941,NA,NA
2018-10-14,101.342342389113,531.236858545652,298.609992992203,150.734396271467,324.569468201183,NA,NA
2018-10-15,141.611832426378,383.234728686921,166.823194266352,89.9338000044165,223.252777777695,NA,NA
2018-10-16,100.049658279481,366.115956108639,174.570616341645,61.5960542605882,272.620940134406,NA,NA
2018-10-17,110.560662673864,364.231209919359,168.952341866942,70.3858947645328,239.97502482657,NA,NA
2018-10-18,138.635818915537,332.970186482762,164.849867890918,86.1475347340338,260.142996531795,NA,NA
2018-10-19,142.857291829289,387.136516308561,150.17056702851,108.120953689981,278.984817972211,NA,NA
2018-10-20,148.932885707985,502.180831087737,222.550096645282,77.3675453310822,334.004431216865,NA,NA
2018-10-21,66.6059399450434,518.118170754924,198.963192862361,127.192977669269,229.481628810877,NA,NA
2018-10-22,163.265793852077,332.686922947122,118.364982355112,73.9262504701326,288.959920477265,NA,NA
2018-10-23,120.201884589974,336.484143212177,140.587651885268,80.0632828673049,235.714715442737,NA,NA
2018-10-24,122.961654530722,334.822697996036,108.01997107597,59.2681722109014,230.386876997801,NA,NA
2018-10-25,117.157699522619,322.94476684738,123.649562555457,94.6597522850823,312.617746761558,NA,NA
2018-10-26,130.363571945753,354.226866635895,135.366446588689,54.3485780611854,286.478389038453,NA,NA
2018-10-27,116.630787946785,402.433467372323,174.648504313393,92.2527769388784,347.569124972929,NA,NA
2018-10-28,81.9235768948182,355.744141040863,228.322319785304,98.6219599513267,304.647551756262,NA,NA
2018-10-29,98.870124336678,237.103122408299,115.348051363406,66.5168358337754,252.98878712456,NA,NA
2018-10-30,117.752441798632,301.490259977246,120.026212254292,111.175774932647,254.702791496039,NA,NA
2018-10-31,NA,NA,NA,NA,NA,NA,0
2018-11-01,146.439675349162,330.285998408676,122.904183002441,100.171710422886,270.526114373962,17.1349529525778,NA
2018-11-02,107.256844129281,271.99039912587,122.101043730199,74.38593820682,259.998842126789,36.8588596326297,NA
2018-11-03,178.252952756014,407.629775196007,161.861376858868,90.607544486366,313.814927269917,21.765739204984,NA
2018-11-04,134.048481023522,469.466344857079,232.862792166834,123.323175861605,256.437279861067,45.3760129559825,NA
2018-11-05,130.430867043917,277.328842515401,91.485144397041,84.8364313443693,229.813180645466,47.8414256143623,NA
2018-11-06,112.39649658316,251.812967231217,83.6889670096382,70.8039260281615,210.285584511574,43.5163080410077,NA
2018-11-07,136.445235331702,280.270110236373,125.177606071416,78.5658325479344,229.930230157014,34.3808908198885,NA
2018-11-08,142.028193401828,250.244937197584,121.562551867236,59.370246152612,218.871663388756,71.2174924446829,NA
2018-11-09,86.8886475280672,262.835936984206,115.079219951885,113.468455042128,210.753998657528,28.1498492093877,NA
2018-11-10,106.860340945035,339.970806043208,174.055524523804,42.9673197996474,278.329823624469,50.3603490950281,NA
2018-11-11,101.994838190702,478.737551465551,212.755666224455,92.5836849902519,271.763919158486,63.2817085052149,NA
2018-11-12,132.745670542007,235.416758382104,73.0991635781065,92.5908072314745,160.216386493527,33.1954315422444,NA
2018-11-13,87.5844079890804,248.70927767919,82.4680701445948,55.9940496568974,214.742732988873,48.1624944119171,NA
2018-11-14,96.074649400777,229.717441323898,79.7172272302223,78.221103454206,170.581901861469,48.8294442584387,NA
2018-11-15,150.023218835459,260.894758857296,103.105706422478,84.2476384139194,213.859066629832,53.8080787123129,NA
2018-11-16,132.061170873914,253.844414661521,106.570113282917,67.0548947105325,226.396485400323,84.9452379158353,NA
2018-11-17,113.609831617009,329.770199872315,160.533694701333,101.150650586153,284.054640274596,62.8023352470979,NA
2018-11-18,154.903999060926,453.161415105928,237.510272946429,143.465847367234,309.685979971816,60.7812654958402,NA
2018-11-19,151.107814341933,221.232676062086,62.5306226778895,64.4656540370559,189.900762635689,90.9922875121642,NA
2018-11-20,171.180143769552,281.191247560647,104.901264511109,99.4708412726346,172.456401272139,85.923445387712,NA
2018-11-21,172.682340705832,237.015780795695,79.5049561771983,66.7928093084621,239.658287118545,89.0997091201293,NA
2018-11-22,163.81252829809,267.141251311352,104.805639094162,75.2320185170058,209.354468181905,88.9727188853646,NA
2018-11-23,164.407027282348,293.245783304641,81.4960445494039,87.4411402592647,238.297999772144,101.860229913837,NA
2018-11-24,152.930858066512,358.186541996868,176.619913594461,99.6009775923397,274.826227478074,61.4115488039543,NA
2018-11-25,110.285573763138,429.740161836907,240.366672882537,121.11390783927,323.241489954775,65.2022469469581,NA
2018-11-26,175.531432265921,255.9241629321,110.026823333058,83.2310769667263,205.747990756878,47.5368265561601,NA
2018-11-27,138.763468933669,252.103498405002,110.143494453714,69.7455567944404,196.501626869402,67.3575266187611,NA
2018-11-28,114.466032757839,232.644246270448,103.934544170439,85.5133994192626,207.09139086838,119.632766071262,NA
2018-11-29,192.401429117212,246.025752031389,78.7310588148895,67.8509889146544,214.086216700227,88.8452277277198,NA
2018-11-30,140.727038734556,274.62144259274,134.999842153123,82.3094935963088,258.149893863212,75.7556781229667,NA
2018-12-01,149.536417139072,313.379521351031,159.817144114596,69.4745757950747,275.961124610077,153.311199559231,NA
2018-12-02,80.7454632835028,425.108234911839,221.30833728734,93.7648268473177,294.545549836277,62.1822381295093,NA
2018-12-03,134.982934369408,242.157115258848,106.623278607717,65.9113824812942,179.845683009259,75.0826210151027,NA
2018-12-04,130.738622888198,215.999341159074,88.3361108416771,74.4101450228597,189.557177755603,56.7401334924009,NA
2018-12-05,150.954867357986,250.980295986677,75.3764691653617,83.983185238603,204.424633396526,130.209890377483,NA
2018-12-06,155.424776546481,268.017444100268,85.2397636548177,88.27486903292,255.068667782146,127.189808473664,NA
2018-12-07,149.156324942801,272.643107179368,90.8779694198358,65.1278111288585,288.844547832586,103.762433482835,NA
2018-12-08,162.422333850726,325.154380986554,142.076532861501,79.9482740705116,218.032060636754,142.559889796657,NA
2018-12-09,105.331910087982,459.749072814142,199.075585101815,122.900989679195,279.251001659468,65.8964258770779,NA
2018-12-10,135.058177686002,245.532581012733,95.931967961853,77.1067946819269,235.576084222952,66.2629889547376,NA
2018-12-11,107.223641365503,258.829637699398,90.4740892052914,80.461978934087,202.887483393337,78.9684703706731,NA
2018-12-12,64.925063496382,245.156891059893,88.9017433501334,53.8181066674718,190.153573552686,103.049007510703,NA
2018-12-13,104.192506744859,255.926119081708,118.269203282238,57.8008055836079,189.763196501523,78.0007510480714,NA
2018-12-14,95.8010438433166,267.263958315894,105.176043646418,67.5750301161522,196.651840151555,42.6582332856043,NA
2018-12-15,107.83961104495,316.262977748945,127.015319785293,68.9479108942968,181.836262153574,105.946575444752,NA
2018-12-16,70.382894666998,496.935803990759,187.615430932081,77.259624779033,252.410054854,55.8127007893625,NA
2018-12-17,112.65963525951,245.521018346138,86.8619804039465,77.607755306706,191.500727978092,86.1903421958907,NA
2018-12-18,90.234242134669,241.038638205569,108.74827867362,73.355312556971,161.930274870856,35.8529360003667,NA
2018-12-19,87.3755287339311,244.114014773069,109.860299776569,60.5604139615168,207.949128012633,65.8194936908997,NA
2018-12-20,118.068867974462,284.830571895209,81.8361770898553,55.17717490371,214.496144190879,74.4906601714474,NA
2018-12-21,180.124660584472,321.158716177681,123.568590429979,66.4675797557622,231.582729531616,51.8390739251585,NA
2018-12-22,117.547722952936,372.353857942661,141.636270777317,58.4840644255821,241.863952719448,66.7373529259023,NA
2018-12-23,47.7768365436555,392.506115832471,192.110853544886,45.43613047818,175.50039598325,49.9581961220146,NA
2018-12-24,222.886757282318,470.233754783582,161.815215556491,39.5023634556608,312.435557113215,46.1307492595064,NA
2018-12-25,NA,NA,NA,NA,NA,NA,0
2018-12-26,NA,NA,NA,NA,NA,NA,0
2018-12-27,145.857445930094,471.026666764438,165.220391891988,69.7075344248515,273.044991242595,51.6231397841193,NA
2018-12-28,151.41162672486,424.356195544492,172.467373669387,73.8168434095991,281.876383410013,35.220810027529,NA
2018-12-29,154.763342495623,500.084807650034,213.328106111996,78.0749410831013,423.962556513028,NA,NA
2018-12-30,43.1213655054938,516.22323882998,237.271685703135,55.682905379326,400.689904364431,NA,NA
