"Datum","Warengruppe","Umsatz","KielerWoche","Bewoelkung","Temperatur","Windgeschwindigkeit","Wettercode","weekday"
2019-03-03,"Konditorei",126.85408083948,FALSE,6,8.975,13,61,"Sunday"
2019-03-04,"Konditorei",59.4143481784775,FALSE,6,7.5375,20,61,"Monday"
2019-03-05,"Konditorei",131.971930664059,FALSE,5,6.8875,17,61,"Tuesday"
2019-03-06,"Konditorei",86.2140153578366,FALSE,7,6.7625,9,61,"Wednesday"
2019-03-07,"Konditorei",71.664343742491,FALSE,6,9.65,19,61,"Thursday"
2019-03-08,"Konditorei",79.2879160860214,FALSE,5,6.8875,26,61,"Friday"
2019-03-09,"Konditorei",79.5291880272485,FALSE,6,6.35,22,63,"Saturday"
2019-03-10,"Konditorei",163.299762164358,FALSE,6,6.8875,10,21,"Sunday"
2019-03-11,"Konditorei",70.542125570101,FALSE,5,4.075,6,61,"Monday"
2019-03-12,"Konditorei",79.0625502693503,FALSE,6,5.425,13,61,"Tuesday"
2019-03-13,"Konditorei",74.8258659634422,FALSE,7,5.8,15,63,"Wednesday"
2019-03-14,"Konditorei",82.7431150414713,FALSE,7,5.5625,12,61,"Thursday"
2019-03-15,"Konditorei",79.7381117090965,FALSE,7,7.4875,25,61,"Friday"
2019-03-16,"Konditorei",91.9335468521908,FALSE,7,5.5875,11,61,"Saturday"
2019-03-17,"Konditorei",148.503339518876,FALSE,5,7.4,20,21,"Sunday"
2019-03-18,"Konditorei",65.816359797204,FALSE,5,6.325,21,61,"Monday"
2019-03-19,"Konditorei",91.9729620822709,FALSE,3,7.0125,11,5,"Tuesday"
2019-03-21,"Konditorei",77.95170193943,FALSE,8,10.225,14,10,"Thursday"
2019-03-22,"Konditorei",76.1356059756318,FALSE,7,9.7,6,20,"Friday"
2019-03-23,"Konditorei",109.325351970906,FALSE,6,10.2625,15,10,"Saturday"
2019-03-24,"Konditorei",158.477236535518,FALSE,4,7.6625,12,0,"Sunday"
2019-03-25,"Konditorei",63.2744266305916,FALSE,4,7.3375,17,21,"Monday"
2019-03-26,"Konditorei",72.3555746582446,FALSE,7,7.8375,16,21,"Tuesday"
2019-03-27,"Konditorei",80.5077766124422,FALSE,8,8.375,14,61,"Wednesday"
2019-03-28,"Konditorei",66.1015410455059,FALSE,8,10.7,9,NA,"Thursday"
2019-03-29,"Konditorei",67.0679705936744,FALSE,5,12.1125,11,21,"Friday"
2019-03-30,"Konditorei",84.903361597161,FALSE,1,15.5,11,5,"Saturday"
2019-03-31,"Konditorei",133.854738084502,FALSE,0,7.6625,13,5,"Sunday"
2019-04-01,"Konditorei",55.0805267339221,FALSE,0,8.05,13,5,"Monday"
2019-04-02,"Konditorei",101.202431563664,FALSE,0,11.685714,10,5,"Tuesday"
2019-04-04,"Konditorei",55.2710779876308,FALSE,NA,NA,NA,NA,"Thursday"
2019-04-05,"Konditorei",71.0810985085242,FALSE,2,12.0625,10,5,"Friday"
2019-04-06,"Konditorei",51.0473313044488,FALSE,0,12.7625,10,10,"Saturday"
2019-04-07,"Konditorei",104.210074021353,FALSE,0,12.8375,8,5,"Sunday"
2019-04-08,"Konditorei",50.8829990481846,FALSE,1,9.1125,16,5,"Monday"
2019-04-09,"Konditorei",94.8928153332526,FALSE,1,6.6625,15,5,"Tuesday"
2019-04-10,"Konditorei",51.3609291768359,FALSE,0,6.275,14,5,"Wednesday"
2019-04-11,"Konditorei",65.3447785304635,FALSE,7,5.3375,12,22,"Thursday"
2019-04-12,"Konditorei",84.9339529079998,FALSE,5,5.2125,11,22,"Friday"
2019-04-13,"Konditorei",93.4307411589213,FALSE,7,3.475,16,68,"Saturday"
2019-04-14,"Konditorei",86.6985910832683,FALSE,7,5.9375,16,61,"Sunday"
2019-04-15,"Konditorei",78.2342068560265,FALSE,2,7.35,14,5,"Monday"
2019-04-16,"Konditorei",63.8674218110381,FALSE,0,8.4375,15,5,"Tuesday"
2019-04-17,"Konditorei",74.7331340425378,FALSE,0,11.6625,14,5,"Wednesday"
2019-04-18,"Konditorei",61.7684924502403,FALSE,0,13.0125,14,5,"Thursday"
2019-04-20,"Konditorei",87.7036103364042,FALSE,0,13.125,8,NA,"Saturday"
2019-04-21,"Konditorei",90.5528646288989,FALSE,0,16.8125,10,NA,"Sunday"
2019-04-22,"Konditorei",102.569862471174,FALSE,0,15.775,16,5,"Monday"
2019-04-23,"Konditorei",82.2476583684848,FALSE,0,14.225,19,5,"Tuesday"
2019-04-24,"Konditorei",55.0860897071185,FALSE,2,17.65,10,21,"Wednesday"
2019-04-25,"Konditorei",55.3170524694007,FALSE,0,19.6125,7,NA,"Thursday"
2019-04-26,"Konditorei",68.5079377128118,FALSE,7,14.975,16,95,"Friday"
2019-04-27,"Konditorei",72.3683090795707,FALSE,5,16.2125,13,0,"Saturday"
2019-04-28,"Konditorei",88.7427942656266,FALSE,7,9.85,10,61,"Sunday"
2019-04-29,"Konditorei",77.3051245427969,FALSE,3,13.6125,12,10,"Monday"
2019-04-30,"Konditorei",70.0263471475303,FALSE,6,17.65,11,0,"Tuesday"
2019-05-02,"Konditorei",69.4733018628612,FALSE,7,8.95,16,61,"Thursday"
2019-05-03,"Konditorei",53.3794106297237,FALSE,6,8.7625,18,21,"Friday"
2019-05-04,"Konditorei",88.5057041178477,FALSE,5,7.3,15,61,"Saturday"
2019-05-05,"Konditorei",118.408205621857,FALSE,5,10.6875,15,NA,"Sunday"
2019-05-06,"Konditorei",46.1678505854401,FALSE,3,9.1625,18,61,"Monday"
2019-05-07,"Konditorei",77.7583844231114,FALSE,3,9.6625,14,21,"Tuesday"
2019-05-08,"Konditorei",68.595940860826,FALSE,6,12.8125,8,61,"Wednesday"
2019-05-09,"Konditorei",43.3195865785161,FALSE,6,15,7,61,"Thursday"
2019-05-10,"Konditorei",91.6081191117462,FALSE,7,10.4625,11,61,"Friday"
2019-05-11,"Konditorei",55.0635993283451,FALSE,1,11.525,9,NA,"Saturday"
2019-05-12,"Konditorei",76.8826624098425,FALSE,1,13.0125,16,5,"Sunday"
2019-05-13,"Konditorei",74.7149266749369,FALSE,1,12.7125,11,5,"Monday"
2019-05-14,"Konditorei",79.6688341149849,FALSE,7,12.3375,9,NA,"Tuesday"
2019-05-15,"Konditorei",69.9246868849906,FALSE,2,13.9,11,NA,"Wednesday"
2019-05-16,"Konditorei",100.84927403059,FALSE,7,12.475,15,61,"Thursday"
2019-05-17,"Konditorei",66.3823024349547,FALSE,7,11.95,11,10,"Friday"
2019-05-18,"Konditorei",63.7335368632232,FALSE,3,16.4875,13,5,"Saturday"
2019-05-19,"Konditorei",66.4048402605464,FALSE,4,14.2375,12,10,"Sunday"
2019-05-20,"Konditorei",66.3158149421617,FALSE,3,16.8125,9,28,"Monday"
2019-05-21,"Konditorei",99.1864120971353,FALSE,7,16.425,10,61,"Tuesday"
2019-05-22,"Konditorei",47.3651573180504,FALSE,6,12.1,15,61,"Wednesday"
2019-05-23,"Konditorei",80.7792077350154,FALSE,5,18.2375,10,0,"Thursday"
2019-05-24,"Konditorei",81.3144471638089,FALSE,2,18.4125,17,0,"Friday"
2019-05-25,"Konditorei",100.041247728104,FALSE,7,13.5375,14,NA,"Saturday"
2019-05-26,"Konditorei",110.820131730227,FALSE,7,13.625,10,61,"Sunday"
2019-05-27,"Konditorei",108.839264752972,FALSE,6,15.2625,13,NA,"Monday"
2019-05-28,"Konditorei",69.4135480248589,FALSE,6,13.1625,12,NA,"Tuesday"
2019-05-29,"Konditorei",85.864240127919,FALSE,3,13.3625,8,0,"Wednesday"
2019-05-30,"Konditorei",109.264552458022,FALSE,7,14.0125,9,61,"Thursday"
2019-05-31,"Konditorei",62.5851663141244,FALSE,7,18.85,14,NA,"Friday"
2019-06-01,"Konditorei",79.4122195576547,FALSE,6,19.5625,15,0,"Saturday"
2019-06-02,"Konditorei",73.0557795799004,FALSE,2,24.35,8,NA,"Sunday"
2019-06-03,"Konditorei",53.7664537738397,FALSE,6,22.225,12,21,"Monday"
2019-06-04,"Konditorei",68.0764479167414,FALSE,7,16.0625,10,61,"Tuesday"
2019-06-05,"Konditorei",80.1917750479077,FALSE,5,22.9125,11,NA,"Wednesday"
2019-06-06,"Konditorei",64.3778038946555,FALSE,6,19.5,13,61,"Thursday"
2019-06-07,"Konditorei",55.1016286793099,FALSE,1,17.45,10,NA,"Friday"
2019-06-08,"Konditorei",75.1121264849783,FALSE,7,16.2375,13,61,"Saturday"
2013-07-01,"Kuchen",317.475874933038,FALSE,6,17.8375,15,20,"Monday"
2013-07-02,"Kuchen",383.628681612577,FALSE,3,17.3125,10,NA,"Tuesday"
2013-07-03,"Kuchen",305.523072325318,FALSE,7,21.075,6,61,"Wednesday"
2013-07-04,"Kuchen",308.408167942149,FALSE,7,18.85,7,20,"Thursday"
2013-07-05,"Kuchen",355.518770367742,FALSE,5,19.975,12,NA,"Friday"
2013-07-06,"Kuchen",361.866932797941,FALSE,0,18.9625,8,NA,"Saturday"
2013-07-07,"Kuchen",370.20960108863,FALSE,0,21.375,9,NA,"Sunday"
2013-07-08,"Kuchen",285.233382496522,FALSE,0,22.725,10,5,"Monday"
2013-07-09,"Kuchen",342.089345776475,FALSE,0,23.275,8,NA,"Tuesday"
2013-07-10,"Kuchen",343.353066508123,FALSE,2,19.6875,13,5,"Wednesday"
2013-07-11,"Kuchen",315.911756962233,FALSE,0,21.375,12,5,"Thursday"
2013-07-12,"Kuchen",362.802489634211,FALSE,0,20.2875,7,NA,"Friday"
2013-07-13,"Kuchen",359.166188843392,FALSE,1,20.125,12,NA,"Saturday"
2013-07-14,"Kuchen",461.082124524619,FALSE,5,17.6875,15,5,"Sunday"
2013-07-15,"Kuchen",380.68369651152,FALSE,6,18.7375,12,NA,"Monday"
2013-07-16,"Kuchen",320.43533597922,FALSE,1,21.1875,10,NA,"Tuesday"
2013-07-17,"Kuchen",396.99424714406,FALSE,5,22.5125,8,NA,"Wednesday"
2013-07-18,"Kuchen",300.398790118057,FALSE,1,23.25,11,5,"Thursday"
2013-07-19,"Kuchen",369.400389277533,FALSE,3,22.475,16,5,"Friday"
2013-07-20,"Kuchen",346.154004294146,FALSE,0,23.1875,8,NA,"Saturday"
2013-07-21,"Kuchen",287.443788531561,FALSE,0,26.375,8,NA,"Sunday"
2013-07-22,"Kuchen",356.484067206325,FALSE,0,26.1,9,NA,"Monday"
2013-07-23,"Kuchen",316.29681714496,FALSE,0,24.95,12,NA,"Tuesday"
2013-07-24,"Kuchen",327.339400651794,FALSE,3,24.075,11,NA,"Wednesday"
2013-07-25,"Kuchen",303.192537586556,FALSE,2,23.0875,9,NA,"Thursday"
2013-07-26,"Kuchen",331.522091778847,FALSE,3,27.2625,6,NA,"Friday"
2013-07-27,"Kuchen",358.892714466409,FALSE,1,26.1625,10,NA,"Saturday"
2013-07-28,"Kuchen",437.824795495097,FALSE,4,24.8875,13,61,"Sunday"
2013-07-29,"Kuchen",368.951029057165,FALSE,1,22.7875,10,NA,"Monday"
2013-07-30,"Kuchen",424.086156965952,FALSE,5,21.075,13,21,"Tuesday"
2013-07-31,"Kuchen",426.985804024935,FALSE,5,20.275,16,65,"Wednesday"
2013-08-01,"Kuchen",322.294307178179,FALSE,6,23.4,7,21,"Thursday"
2013-08-02,"Kuchen",282.371517214865,FALSE,0,31.4375,7,NA,"Friday"
2013-08-03,"Kuchen",399.283316370115,FALSE,4,23.3625,11,63,"Saturday"
2013-08-04,"Kuchen",461.704848992483,FALSE,3,23.05,8,NA,"Sunday"
2013-08-05,"Kuchen",354.247243408463,FALSE,0,25.8,10,NA,"Monday"
2013-08-06,"Kuchen",441.521507016938,FALSE,5,22.225,13,NA,"Tuesday"
2013-08-07,"Kuchen",423.850318191533,FALSE,4,19.2125,8,NA,"Wednesday"
2013-08-08,"Kuchen",464.87537153539,FALSE,7,16.975,12,20,"Thursday"
2013-08-09,"Kuchen",450.085987485785,FALSE,4,20.3375,10,21,"Friday"
2013-08-10,"Kuchen",450.993337129113,FALSE,7,19.3625,12,61,"Saturday"
2013-08-11,"Kuchen",583.491717818235,FALSE,7,16.3875,9,61,"Sunday"
2013-08-12,"Kuchen",356.026341718574,FALSE,7,16.45,11,63,"Monday"
2013-08-13,"Kuchen",344.643463915453,FALSE,3,16.4,16,95,"Tuesday"
2013-08-14,"Kuchen",441.253111778104,FALSE,4,18.2625,18,61,"Wednesday"
2013-08-15,"Kuchen",416.610037755781,FALSE,3,19.8,8,NA,"Thursday"
2013-08-16,"Kuchen",344.468629393561,FALSE,4,23.575,11,0,"Friday"
2013-08-17,"Kuchen",519.834929394153,FALSE,6,20.55,7,0,"Saturday"
2013-08-18,"Kuchen",479.499541699925,FALSE,7,18.5875,10,63,"Sunday"
2013-08-19,"Kuchen",374.247117082749,FALSE,5,18.4875,8,NA,"Monday"
2013-08-20,"Kuchen",340.090359959321,FALSE,7,17.775,8,61,"Tuesday"
2013-08-21,"Kuchen",352.695324198643,FALSE,5,20.125,8,NA,"Wednesday"
2013-08-22,"Kuchen",343.348933556103,FALSE,4,21.6625,8,NA,"Thursday"
2013-08-23,"Kuchen",375.317567662845,FALSE,1,22.0375,14,NA,"Friday"
2013-08-24,"Kuchen",536.196771958902,FALSE,0,20.85,16,5,"Saturday"
2013-08-25,"Kuchen",495.194334936839,FALSE,0,21.3875,16,5,"Sunday"
2013-08-26,"Kuchen",368.72576849632,FALSE,0,20.125,15,5,"Monday"
2013-08-27,"Kuchen",305.77200439049,FALSE,1,21.0875,12,NA,"Tuesday"
2013-08-28,"Kuchen",349.390973099531,FALSE,0,21.3,7,NA,"Wednesday"
2013-08-29,"Kuchen",396.454612761332,FALSE,3,20.2125,11,NA,"Thursday"
2013-08-30,"Kuchen",343.345686609289,FALSE,6,19.7875,8,5,"Friday"
2013-08-31,"Kuchen",344.096618940689,FALSE,5,18.35,16,21,"Saturday"
2013-09-01,"Kuchen",400.375251601544,FALSE,7,15.8625,16,61,"Sunday"
2013-09-02,"Kuchen",236.082416986532,FALSE,7,16.575,17,63,"Monday"
2013-09-03,"Kuchen",270.350123886175,FALSE,7,18.225,11,21,"Tuesday"
2013-09-04,"Kuchen",308.670506473354,FALSE,7,18.125,5,NA,"Wednesday"
2013-09-05,"Kuchen",309.022150561535,FALSE,0,21.7,8,NA,"Thursday"
2013-09-06,"Kuchen",307.019415636833,FALSE,0,24.7,9,NA,"Friday"
2013-09-07,"Kuchen",447.991745678441,FALSE,6,22.7625,7,NA,"Saturday"
2013-09-08,"Kuchen",453.792300083562,FALSE,7,20.1625,8,61,"Sunday"
2013-09-09,"Kuchen",266.740185481098,FALSE,8,11.575,11,63,"Monday"
2013-09-10,"Kuchen",272.085784886284,FALSE,6,13.5875,11,65,"Tuesday"
2013-09-11,"Kuchen",266.283742487977,FALSE,6,13.9,8,61,"Wednesday"
2013-09-12,"Kuchen",291.297115676725,FALSE,6,16.1125,6,61,"Thursday"
2013-09-13,"Kuchen",306.313400312796,FALSE,6,17.4375,5,21,"Friday"
2013-09-14,"Kuchen",383.083373412478,FALSE,5,17.625,10,63,"Saturday"
2013-09-15,"Kuchen",368.235519264474,FALSE,7,14.8625,10,21,"Sunday"
2013-09-16,"Kuchen",230.653426038182,FALSE,3,13.1375,13,21,"Monday"
2013-09-17,"Kuchen",320.526447004404,FALSE,5,13.1375,10,63,"Tuesday"
2013-09-18,"Kuchen",273.5407716877,FALSE,4,13.05,9,NA,"Wednesday"
2013-09-19,"Kuchen",300.262376130314,FALSE,5,14.8375,11,63,"Thursday"
2013-09-20,"Kuchen",377.403500794794,FALSE,7,13.525,6,NA,"Friday"
2013-09-21,"Kuchen",320.960054511642,FALSE,7,15.35,9,NA,"Saturday"
2013-09-22,"Kuchen",359.99538027315,FALSE,6,17.1375,14,21,"Sunday"
2013-09-23,"Kuchen",293.881781699553,FALSE,7,17.3125,14,21,"Monday"
2013-09-24,"Kuchen",261.601833826599,FALSE,8,15.7375,10,NA,"Tuesday"
2013-09-25,"Kuchen",298.284260355615,FALSE,6,13.5375,7,61,"Wednesday"
2013-09-26,"Kuchen",287.793533580575,FALSE,1,12.9875,12,NA,"Thursday"
2013-09-27,"Kuchen",283.206061885802,FALSE,5,13.0125,8,21,"Friday"
2013-09-28,"Kuchen",290.84887886944,FALSE,0,13.1,8,NA,"Saturday"
2013-09-29,"Kuchen",304.830463976939,FALSE,3,14.175,12,NA,"Sunday"
2013-09-30,"Kuchen",331.154356903853,FALSE,1,12.825,14,NA,"Monday"
2013-10-01,"Kuchen",351.590991371398,FALSE,0,12.9125,13,5,"Tuesday"
2013-10-02,"Kuchen",322.880300414914,FALSE,1,12.7,10,NA,"Wednesday"
2013-10-03,"Kuchen",440.898116086485,FALSE,0,11.7625,12,5,"Thursday"
2013-10-04,"Kuchen",280.756383513395,FALSE,5,11.2,8,63,"Friday"
2013-10-05,"Kuchen",326.993164913838,FALSE,7,15.575,8,20,"Saturday"
2013-10-06,"Kuchen",340.701203063945,FALSE,7,15.25,6,NA,"Sunday"
2013-10-07,"Kuchen",318.481660598268,FALSE,1,16.275,7,NA,"Monday"
2013-10-08,"Kuchen",245.656923063522,FALSE,6,15.1125,8,61,"Tuesday"
2013-10-09,"Kuchen",260.831242292014,FALSE,7,14.3125,10,21,"Wednesday"
2013-10-10,"Kuchen",266.156733546376,FALSE,5,10.975,6,NA,"Thursday"
2013-10-11,"Kuchen",229.072309397699,FALSE,7,13.8625,20,10,"Friday"
2013-10-12,"Kuchen",273.221595297806,FALSE,8,13.025,21,63,"Saturday"
2013-10-13,"Kuchen",248.357762950889,FALSE,5,10.8625,5,NA,"Sunday"
2013-10-14,"Kuchen",270.419718876308,FALSE,2,12.525,6,NA,"Monday"
2013-10-15,"Kuchen",219.941750803178,FALSE,7,10.6625,4,63,"Tuesday"
2013-10-16,"Kuchen",288.91825808676,FALSE,8,12.275,7,NA,"Wednesday"
2013-10-17,"Kuchen",244.428871611246,FALSE,7,12,15,65,"Thursday"
2013-10-18,"Kuchen",295.076856315502,FALSE,1,9.075,9,NA,"Friday"
2013-10-19,"Kuchen",281.559213676245,FALSE,7,9.45,9,NA,"Saturday"
2013-10-20,"Kuchen",229.516910132085,FALSE,7,15.1875,8,21,"Sunday"
2013-10-21,"Kuchen",187.562777604076,FALSE,7,14.2625,8,61,"Monday"
2013-10-22,"Kuchen",255.793613767243,FALSE,2,17.6375,7,NA,"Tuesday"
2013-10-23,"Kuchen",271.192325022255,FALSE,6,17.675,9,NA,"Wednesday"
2013-10-24,"Kuchen",246.175469323983,FALSE,5,12.6875,12,61,"Thursday"
2013-10-25,"Kuchen",262.479741759397,FALSE,7,11.8875,7,61,"Friday"
2013-10-26,"Kuchen",260.812943526863,FALSE,5,16.775,10,21,"Saturday"
2013-10-27,"Kuchen",292.452459619799,FALSE,6,14.9875,16,65,"Sunday"
2013-10-28,"Kuchen",196.841869220639,FALSE,7,14.3625,29,63,"Monday"
2013-10-29,"Kuchen",194.050358871373,FALSE,7,10.775,17,63,"Tuesday"
2013-10-30,"Kuchen",295.266893345374,FALSE,6,10.4375,10,61,"Wednesday"
2013-10-31,"Kuchen",242.152859667865,FALSE,5,11.1625,13,21,"Thursday"
2013-11-01,"Kuchen",273.370278323609,FALSE,8,10.625,9,63,"Friday"
2013-11-02,"Kuchen",225.660926756768,FALSE,8,8.8875,3,63,"Saturday"
2013-11-03,"Kuchen",250.834570281876,FALSE,6,10.7,15,21,"Sunday"
2013-11-04,"Kuchen",243.480688862574,FALSE,7,6.8375,7,63,"Monday"
2013-11-05,"Kuchen",189.316339883043,FALSE,4,8.9,12,61,"Tuesday"
2013-11-06,"Kuchen",193.037644420427,FALSE,4,8.1375,12,63,"Wednesday"
2013-11-07,"Kuchen",225.684071441743,FALSE,6,9.5,10,61,"Thursday"
2013-11-08,"Kuchen",208.931884105255,FALSE,3,9.325,9,NA,"Friday"
2013-11-09,"Kuchen",221.231762690697,FALSE,5,7.7,16,63,"Saturday"
2013-11-10,"Kuchen",338.893723228729,FALSE,2,6.9875,12,63,"Sunday"
2013-11-11,"Kuchen",242.681615020156,FALSE,2,8.3125,5,NA,"Monday"
2013-11-12,"Kuchen",196.457888917276,FALSE,7,5.9375,9,61,"Tuesday"
2013-11-13,"Kuchen",243.067077049956,FALSE,1,8.8,12,0,"Wednesday"
2013-11-14,"Kuchen",209.051190249137,FALSE,5,6.9375,9,21,"Thursday"
2013-11-15,"Kuchen",210.424923048355,FALSE,7,6.45,6,21,"Friday"
2013-11-16,"Kuchen",261.755181235489,FALSE,8,8.875,12,NA,"Saturday"
2013-11-17,"Kuchen",434.514684349967,FALSE,2,8.8875,8,0,"Sunday"
2013-11-18,"Kuchen",211.412460843845,FALSE,7,6.65,5,63,"Monday"
2013-11-19,"Kuchen",175.243335348158,FALSE,8,5.8375,8,61,"Tuesday"
2013-11-20,"Kuchen",189.093245051335,FALSE,6,3.85,6,NA,"Wednesday"
2013-11-21,"Kuchen",188.007263743597,FALSE,2,3.275,8,10,"Thursday"
2013-11-22,"Kuchen",182.217584291959,FALSE,7,5.375,10,21,"Friday"
2013-11-23,"Kuchen",208.761601079823,FALSE,3,4.9125,6,NA,"Saturday"
2013-11-24,"Kuchen",369.426275393692,FALSE,0,4.6,16,NA,"Sunday"
2013-11-25,"Kuchen",243.044424030491,FALSE,0,3.7,10,NA,"Monday"
2013-11-26,"Kuchen",246.470658207108,FALSE,2,2.3125,6,NA,"Tuesday"
2013-11-27,"Kuchen",199.971144378813,FALSE,8,7.3125,12,61,"Wednesday"
2013-11-28,"Kuchen",218.574938092632,FALSE,2,8.025,18,NA,"Thursday"
2013-11-29,"Kuchen",198.643762741097,FALSE,8,5.9875,11,63,"Friday"
2013-11-30,"Kuchen",184.670559295231,FALSE,7,5.525,10,20,"Saturday"
2013-12-01,"Kuchen",251.171365445472,FALSE,5,8.6625,20,61,"Sunday"
2013-12-02,"Kuchen",200.880829213958,FALSE,0,3.0625,4,10,"Monday"
2013-12-03,"Kuchen",187.803590029425,FALSE,8,1.7125,6,28,"Tuesday"
2013-12-04,"Kuchen",214.941099341808,FALSE,7,5.85,11,63,"Wednesday"
2013-12-05,"Kuchen",190.110646923888,FALSE,7,4.4625,24,63,"Thursday"
2013-12-06,"Kuchen",211.036554280616,FALSE,6,1.7875,25,73,"Friday"
2013-12-07,"Kuchen",194.816564885098,FALSE,5,1,11,22,"Saturday"
2013-12-08,"Kuchen",211.40480292494,FALSE,8,6.975,16,63,"Sunday"
2013-12-09,"Kuchen",170.524972886057,FALSE,7,9.2375,10,45,"Monday"
2013-12-10,"Kuchen",149.431342843146,FALSE,7,7.1875,8,61,"Tuesday"
2013-12-11,"Kuchen",155.814778301331,FALSE,7,5.025,9,10,"Wednesday"
2013-12-12,"Kuchen",180.75061797104,FALSE,8,2.525,8,28,"Thursday"
2013-12-13,"Kuchen",181.364999270263,FALSE,7,3.5375,6,61,"Friday"
2013-12-14,"Kuchen",197.802586637735,FALSE,7,3.0125,7,61,"Saturday"
2013-12-15,"Kuchen",217.492553439895,FALSE,8,7.925,12,61,"Sunday"
2013-12-16,"Kuchen",157.392485896369,FALSE,8,8.775,12,NA,"Monday"
2013-12-17,"Kuchen",174.571555755812,FALSE,8,4.95,8,61,"Tuesday"
2013-12-18,"Kuchen",183.895860880414,FALSE,7,6.85,8,10,"Wednesday"
2013-12-19,"Kuchen",175.651475866415,FALSE,7,7.4,10,63,"Thursday"
2013-12-20,"Kuchen",187.406124646547,FALSE,7,5.2875,10,61,"Friday"
2013-12-21,"Kuchen",191.007159526764,FALSE,8,6.5625,13,63,"Saturday"
2013-12-22,"Kuchen",236.081350951816,FALSE,7,8.1375,12,61,"Sunday"
2013-12-23,"Kuchen",221.057091994517,FALSE,3,5.4875,10,NA,"Monday"
2013-12-24,"Kuchen",251.566250844717,FALSE,7,11.4375,18,61,"Tuesday"
2013-12-27,"Kuchen",270.571377693833,FALSE,7,5.7625,15,63,"Friday"
2013-12-29,"Kuchen",292.517266268393,FALSE,7,5.7125,9,63,"Sunday"
2013-12-30,"Kuchen",454.376684162368,FALSE,4,4.75,11,10,"Monday"
2013-12-31,"Kuchen",1625.69060128682,FALSE,4,5.0375,7,NA,"Tuesday"
2014-01-02,"Kuchen",257.525894400416,FALSE,7,6.25,9,63,"Thursday"
2014-01-03,"Kuchen",227.91315882647,FALSE,7,6.8375,10,63,"Friday"
2014-01-04,"Kuchen",262.179156885669,FALSE,5,6.9375,11,NA,"Saturday"
2014-01-05,"Kuchen",242.820622344855,FALSE,7,6.1875,11,63,"Sunday"
2014-01-06,"Kuchen",247.848021036211,FALSE,7,7.9125,11,65,"Monday"
2014-01-07,"Kuchen",211.332603686944,FALSE,7,10.4375,13,NA,"Tuesday"
2014-01-08,"Kuchen",225.800497171104,FALSE,7,8.6375,15,63,"Wednesday"
2014-01-09,"Kuchen",243.430253024245,FALSE,7,9.6125,16,61,"Thursday"
2014-01-10,"Kuchen",218.497124848402,FALSE,7,6.6375,17,61,"Friday"
2014-01-11,"Kuchen",255.193769001422,FALSE,7,5.5875,18,63,"Saturday"
2014-01-12,"Kuchen",268.081222848751,FALSE,2,5.525,16,21,"Sunday"
2014-01-13,"Kuchen",244.284690811498,FALSE,8,3.1375,10,69,"Monday"
2014-01-14,"Kuchen",258.018070899922,FALSE,6,4.225,6,28,"Tuesday"
2014-01-15,"Kuchen",258.99138827716,FALSE,7,3.228571,7,28,"Wednesday"
2014-01-16,"Kuchen",217.577430276885,FALSE,8,2.7375,9,63,"Thursday"
2014-01-17,"Kuchen",228.685872660367,FALSE,7,6.7375,4,61,"Friday"
2014-01-18,"Kuchen",296.458168922809,FALSE,7,5.8875,8,61,"Saturday"
2014-01-19,"Kuchen",284.622738586554,FALSE,7,2.8625,19,10,"Sunday"
2014-01-20,"Kuchen",207.228759924773,FALSE,8,0.3875,13,61,"Monday"
2014-01-21,"Kuchen",211.786064330115,FALSE,7,-0.65,7,77,"Tuesday"
2014-01-22,"Kuchen",235.346514222246,FALSE,8,-3.1125,14,22,"Wednesday"
2014-01-23,"Kuchen",265.989245866942,FALSE,8,-3.1875,11,22,"Thursday"
2014-01-24,"Kuchen",254.008786140808,FALSE,2,-5.1625,13,10,"Friday"
2014-01-25,"Kuchen",317.298683061094,FALSE,5,-7.0375,8,NA,"Saturday"
2014-01-26,"Kuchen",336.227703734553,FALSE,1,-8.475,10,10,"Sunday"
2014-01-27,"Kuchen",223.188610002863,FALSE,5,0.7,9,69,"Monday"
2014-01-28,"Kuchen",235.951227153213,FALSE,7,-0.2625,10,10,"Tuesday"
2014-01-29,"Kuchen",217.495225875601,FALSE,7,-5.05,13,77,"Wednesday"
2014-01-30,"Kuchen",264.256585339608,FALSE,7,-4.4875,8,77,"Thursday"
2014-01-31,"Kuchen",269.494364878668,FALSE,8,-3.6875,7,10,"Friday"
2014-02-01,"Kuchen",290.121392280101,FALSE,7,3.225,10,63,"Saturday"
2014-02-02,"Kuchen",411.693460013424,FALSE,0,5.4875,8,NA,"Sunday"
2014-02-03,"Kuchen",270.607601202372,FALSE,1,3.475,8,10,"Monday"
2014-02-04,"Kuchen",255.009175595281,FALSE,5,3.925,6,10,"Tuesday"
2014-02-05,"Kuchen",274.355368402748,FALSE,4,3.675,8,10,"Wednesday"
2014-02-06,"Kuchen",258.917425529588,FALSE,7,7.875,11,20,"Thursday"
2014-02-07,"Kuchen",236.760781785701,FALSE,7,8.475,15,63,"Friday"
2014-02-08,"Kuchen",305.058089685015,FALSE,7,6.2875,12,61,"Saturday"
2014-02-09,"Kuchen",363.120781551495,FALSE,5,6.7125,15,63,"Sunday"
2014-02-10,"Kuchen",249.77351530581,FALSE,2,6.6375,9,NA,"Monday"
2014-02-11,"Kuchen",236.7220733882,FALSE,7,4.925,12,61,"Tuesday"
